CLIENTNUM;Attrition_Flag;Gender;Dependent_count;Education_Level;Marital_Status;Income_Category;Card_Category;Months_on_book;Total_Relationship_Count;Months_Inactive_12_mon;Contacts_Count_12_mon;Total_Revolving_Bal;Avg_Open_To_Buy;Total_Amt_Chng_Q4_Q1;Total_Trans_Amt;Total_Trans_Ct;Total_Ct_Chng_Q4_Q1;Avg_Utilization_Ratio;Customer_Age;Credit_Limit;Age_Group;Average_Transaction_Value;Monthly_Average_Spending;Utilization_Level;Churn_Flag;Customer_Segment;Risk_Score;Risk_Level
717384183;Existing Customer;F;3;Graduate;Single;Less than $40K;Blue;53;1;3;1;2048;621;0,725;4863;79;1,135;0,767;58;2669;56+;61,55696203;405,25;High;0;Potential VIP;0;Low Risk
779638983;Existing Customer;F;4;Graduate;Married;Less than $40K;Blue;30;2;3;3;1573;551;0,728;4592;83;0,804;0,741;47;2124;46-55;55,3253012;382,6666667;High;0;Potential VIP;0;Low Risk
708399858;Existing Customer;F;3;High School;Married;Less than $40K;Blue;35;2;2;1;2250;298;0,581;4747;77;0,791;0,883;45;2548;36-45;61,64935065;395,5833333;High;0;Potential VIP;0;Low Risk
715980258;Existing Customer;F;1;Doctorate;Single;Less than $40K;Blue;25;1;2;3;2511;324;0,731;4811;77;0,925;0,886;36;2835;36-45;62,48051948;400,9166667;High;0;Potential VIP;0;Low Risk
784994883;Existing Customer;F;0;Unknown;Married;Less than $40K;Blue;20;2;2;2;2378;138;1,033;4746;75;0,875;0,945;26;2516;25-35;63,28;395,5;High;0;Potential VIP;0;Low Risk
713152383;Existing Customer;F;3;Uneducated;Married;Less than $40K;Blue;27;1;1;1;2517;323;0,591;4405;82;0,864;0,886;40;2840;36-45;53,7195122;367,0833333;High;0;Potential VIP;0;Low Risk
771460158;Existing Customer;M;3;Graduate;Single;Less than $40K;Blue;31;3;1;2;1776;2322;0,673;3939;84;0,647;0,433;43;4098;36-45;46,89285714;328,25;Medium;0;Potential VIP;0;Low Risk
789025083;Existing Customer;M;4;Unknown;Unknown;Less than $40K;Blue;27;5;3;0;860;578,3;0,79;4655;82;0,864;0,598;40;1438,3;36-45;56,76829268;387,9166667;Medium;0;Potential VIP;0;Low Risk
714766383;Existing Customer;M;3;High School;Single;Less than $40K;Blue;24;4;3;2;1415;756;0,773;4992;77;0,833;0,652;42;2171;36-45;64,83116883;416;Medium;0;Potential VIP;0;Low Risk
710078358;Existing Customer;M;4;Post-Graduate;Married;Less than $40K;Blue;26;5;1;1;1291;931;0,988;4095;88;0,63;0,581;36;2222;36-45;46,53409091;341,25;Medium;0;Potential VIP;0;Low Risk
780073158;Existing Customer;M;0;High School;Single;Less than $40K;Blue;44;2;1;1;1149;2641;0,597;4455;85;0,604;0,303;59;3790;56+;52,41176471;371,25;Medium;0;Potential VIP;0;Low Risk
753642933;Existing Customer;F;3;High School;Single;Less than $40K;Blue;45;3;3;0;1365;1363;0,648;4293;83;0,976;0,5;52;2728;46-55;51,72289157;357,75;Medium;0;Potential VIP;0;Low Risk
812501358;Existing Customer;F;4;Post-Graduate;Divorced;Less than $40K;Blue;41;4;1;1;611;1141;0,465;4864;76;0,462;0,349;46;1752;46-55;64;405,3333333;Medium;0;Potential VIP;0;Low Risk
803319633;Existing Customer;F;2;High School;Married;Less than $40K;Blue;45;4;3;2;1358;1825;0,657;3988;81;0,688;0,427;51;3183;46-55;49,2345679;332,3333333;Medium;0;Potential VIP;0;Low Risk
712542258;Existing Customer;F;5;Unknown;Married;Less than $40K;Blue;40;5;1;3;2000;950;0,882;4742;79;0,837;0,678;47;2950;46-55;60,02531646;395,1666667;Medium;0;Potential VIP;0;Low Risk
779450958;Existing Customer;F;4;Graduate;Married;Less than $40K;Blue;25;5;3;2;1782;990;0,718;4739;88;0,796;0,643;43;2772;36-45;53,85227273;394,9166667;Medium;0;Potential VIP;0;Low Risk
710003958;Existing Customer;F;5;Post-Graduate;Married;Less than $40K;Blue;40;3;3;3;665;773,3;0,75;4100;84;0,615;0,462;48;1438,3;46-55;48,80952381;341,6666667;Medium;0;Potential VIP;0;Low Risk
717444558;Existing Customer;F;1;Graduate;Married;Less than $40K;Blue;38;4;1;3;1714;909;0,807;5237;76;0,81;0,653;50;2623;46-55;68,90789474;436,4166667;Medium;0;Potential VIP;0;Low Risk
789354783;Existing Customer;F;3;Unknown;Single;Less than $40K;Blue;32;5;3;0;1465;864;0,815;4286;86;0,72;0,629;45;2329;36-45;49,8372093;357,1666667;Medium;0;Potential VIP;0;Low Risk
720334833;Existing Customer;F;5;College;Single;Less than $40K;Blue;30;4;1;2;1869;2841;0,858;4719;91;0,655;0,397;39;4710;36-45;51,85714286;393,25;Medium;0;Potential VIP;0;Low Risk
719446833;Existing Customer;F;1;High School;Married;Less than $40K;Blue;46;4;1;3;1532;1267;0,583;4214;83;0,537;0,547;58;2799;56+;50,77108434;351,1666667;Medium;0;Potential VIP;0;Low Risk
716981358;Existing Customer;F;2;Post-Graduate;Married;Less than $40K;Blue;32;3;3;0;941;1166;0,975;4858;73;0,738;0,447;40;2107;36-45;66,54794521;404,8333333;Medium;0;Potential VIP;0;Low Risk
708549033;Existing Customer;F;1;High School;Married;Less than $40K;Blue;32;4;1;3;1276;779;0,869;5025;70;0,707;0,621;50;2055;46-55;71,78571429;418,75;Medium;0;Potential VIP;0;Low Risk
779703258;Existing Customer;F;4;Graduate;Single;Less than $40K;Blue;24;3;3;1;1393;676;0,875;4962;70;0,75;0,673;41;2069;36-45;70,88571429;413,5;Medium;0;Potential VIP;0;Low Risk
718994583;Existing Customer;F;2;College;Single;Less than $40K;Blue;35;3;3;1;816;622,3;0,842;4777;69;0,917;0,567;48;1438,3;46-55;69,23188406;398,0833333;Medium;0;Potential VIP;0;Low Risk
715004808;Existing Customer;F;2;High School;Married;Less than $40K;Blue;39;5;3;1;1845;1147;0,707;4339;84;0,75;0,617;49;2992;46-55;51,6547619;361,5833333;Medium;0;Potential VIP;0;Low Risk
708367908;Existing Customer;F;1;Uneducated;Married;Less than $40K;Blue;47;6;1;2;1627;1395;0,835;4390;82;0,783;0,538;56;3022;56+;53,53658537;365,8333333;Medium;0;Potential VIP;0;Low Risk
715215108;Existing Customer;F;2;Unknown;Married;Less than $40K;Blue;46;4;3;3;1573;1038;0,902;4899;68;0,581;0,602;54;2611;46-55;72,04411765;408,25;Medium;0;Potential VIP;0;Low Risk
812488608;Existing Customer;F;3;College;Unknown;Less than $40K;Blue;39;6;1;3;2209;2815;0,66;4908;73;0,659;0,44;44;5024;36-45;67,23287671;409;Medium;0;Potential VIP;0;Low Risk
756919683;Existing Customer;F;2;Unknown;Married;Less than $40K;Blue;41;6;1;3;1294;2338;0,924;4339;86;0,686;0,356;48;3632;46-55;50,45348837;361,5833333;Medium;0;Potential VIP;0;Low Risk
740784258;Existing Customer;F;2;College;Single;Less than $40K;Blue;40;4;3;3;1088;701;0,683;4191;90;0,525;0,608;47;1789;46-55;46,56666667;349,25;Medium;0;Potential VIP;0;Low Risk
711379083;Existing Customer;F;0;Doctorate;Single;Less than $40K;Blue;42;5;3;3;1429;1329;0,718;5124;74;0,644;0,518;60;2758;56+;69,24324324;427;Medium;0;Potential VIP;0;Low Risk
718164858;Existing Customer;F;4;Post-Graduate;Married;Less than $40K;Blue;34;5;3;2;1281;740;0,847;4642;97;0,672;0,634;42;2021;36-45;47,8556701;386,8333333;Medium;0;Potential VIP;0;Low Risk
719035758;Existing Customer;F;3;Uneducated;Divorced;Less than $40K;Blue;43;5;1;2;1516;867;0,857;4917;78;0,95;0,636;53;2383;46-55;63,03846154;409,75;Medium;0;Potential VIP;0;Low Risk
720638283;Existing Customer;F;4;College;Single;Less than $40K;Blue;20;4;3;2;1731;1070;0,644;4568;83;0,93;0,618;40;2801;36-45;55,03614458;380,6666667;Medium;0;Potential VIP;0;Low Risk
720992883;Existing Customer;F;4;Graduate;Married;Less than $40K;Blue;37;4;3;3;1863;1326;0,77;4805;76;0,949;0,584;47;3189;46-55;63,22368421;400,4166667;Medium;0;Potential VIP;0;Low Risk
710512833;Existing Customer;F;2;Graduate;Married;Less than $40K;Blue;29;6;1;1;1338;1966;0,615;5178;79;0,756;0,405;38;3304;36-45;65,5443038;431,5;Medium;0;Potential VIP;0;Low Risk
779360808;Existing Customer;F;3;Graduate;Married;Less than $40K;Blue;35;3;3;3;2032;887;0,654;4937;75;0,667;0,696;49;2919;46-55;65,82666667;411,4166667;Medium;0;Potential VIP;0;Low Risk
716352033;Existing Customer;F;2;Graduate;Married;Less than $40K;Blue;39;3;3;3;1035;1761;0,664;4869;78;0,857;0,37;49;2796;46-55;62,42307692;405,75;Medium;0;Potential VIP;0;Low Risk
711126483;Existing Customer;F;1;Graduate;Single;Less than $40K;Blue;28;4;3;3;599;839,3;0,897;5136;76;0,9;0,416;37;1438,3;36-45;67,57894737;428;Medium;0;Potential VIP;0;Low Risk
720281508;Existing Customer;F;2;Doctorate;Divorced;Less than $40K;Blue;34;3;1;2;1491;915;0,606;4625;91;0,685;0,62;44;2406;36-45;50,82417582;385,4166667;Medium;0;Potential VIP;0;Low Risk
719265108;Existing Customer;F;3;High School;Married;Less than $40K;Blue;33;6;3;2;1190;2625;0,852;4430;94;0,741;0,312;42;3815;36-45;47,12765957;369,1666667;Medium;0;Potential VIP;0;Low Risk
805546308;Existing Customer;F;0;High School;Single;Less than $40K;Blue;56;3;3;2;2517;3434;0,787;4554;83;0,694;0,423;65;5951;56+;54,86746988;379,5;Medium;0;Potential VIP;0;Low Risk
718481283;Existing Customer;F;1;High School;Married;Less than $40K;Blue;43;5;1;3;1114;708;0,539;5210;73;0,553;0,611;51;1822;46-55;71,36986301;434,1666667;Medium;0;Potential VIP;0;Low Risk
710611683;Existing Customer;F;2;Post-Graduate;Married;Less than $40K;Blue;31;6;1;1;1807;1030;0,609;4279;83;0,627;0,637;43;2837;36-45;51,55421687;356,5833333;Medium;0;Potential VIP;0;Low Risk
711409833;Existing Customer;F;5;Uneducated;Married;Less than $40K;Blue;33;3;1;3;650;1180;0,724;4838;71;0,972;0,355;45;1830;36-45;68,14084507;403,1666667;Medium;0;Potential VIP;0;Low Risk
708427908;Existing Customer;F;4;College;Unknown;Less than $40K;Blue;39;6;3;1;1343;692;0,835;4643;86;0,686;0,66;52;2035;46-55;53,98837209;386,9166667;Medium;0;Potential VIP;0;Low Risk
822905058;Existing Customer;F;2;Graduate;Married;Less than $40K;Blue;25;6;3;2;1746;986;1,028;4702;85;0,771;0,639;29;2732;25-35;55,31764706;391,8333333;Medium;0;Potential VIP;0;Low Risk
771500358;Existing Customer;F;2;Uneducated;Divorced;Less than $40K;Blue;31;5;3;1;1313;3019;0,671;4093;84;0,826;0,303;43;4332;36-45;48,72619048;341,0833333;Medium;0;Potential VIP;0;Low Risk
789076083;Existing Customer;F;3;High School;Single;Less than $40K;Blue;38;6;3;2;1475;1300;0,854;4608;84;0,647;0,532;50;2775;46-55;54,85714286;384;Medium;0;Potential VIP;0;Low Risk
715615233;Existing Customer;F;1;High School;Divorced;Less than $40K;Blue;48;5;3;3;1812;925;0,703;4507;86;0,955;0,662;60;2737;56+;52,40697674;375,5833333;Medium;0;Potential VIP;0;Low Risk
768814983;Existing Customer;F;2;Unknown;Married;Less than $40K;Blue;33;3;1;3;1937;1314;0,685;4284;85;0,809;0,596;39;3251;36-45;50,4;357;Medium;0;Potential VIP;0;Low Risk
711505308;Existing Customer;F;1;Graduate;Single;Less than $40K;Blue;52;5;3;3;1619;1017;0,565;4727;83;0,627;0,614;59;2636;56+;56,95180723;393,9166667;Medium;0;Potential VIP;0;Low Risk
713070033;Existing Customer;F;2;Graduate;Single;Less than $40K;Blue;43;5;3;2;787;651,3;0,737;4830;79;0,756;0,547;56;1438,3;56+;61,13924051;402,5;Medium;0;Potential VIP;0;Low Risk
801053208;Existing Customer;F;3;High School;Married;Less than $40K;Blue;33;3;3;1;1270;698;0,975;4199;84;0,826;0,645;39;1968;36-45;49,98809524;349,9166667;Medium;0;Potential VIP;0;Low Risk
758642733;Existing Customer;F;1;Graduate;Single;Less than $40K;Blue;41;5;1;1;1054;806;0,963;5163;73;0,973;0,567;48;1860;46-55;70,7260274;430,25;Medium;0;Potential VIP;0;Low Risk
809445858;Existing Customer;F;0;Graduate;Single;Less than $40K;Blue;32;6;3;3;750;1005;0,659;5000;79;0,837;0,427;38;1755;36-45;63,29113924;416,6666667;Medium;0;Potential VIP;0;Low Risk
771232533;Existing Customer;F;2;Graduate;Married;Less than $40K;Blue;33;3;3;3;1283;984;0,761;4249;81;0,8;0,566;46;2267;46-55;52,45679012;354,0833333;Medium;0;Potential VIP;0;Low Risk
714315858;Existing Customer;F;3;High School;Married;Less than $40K;Blue;37;6;1;3;1650;2358;1;5429;71;0,732;0,412;56;4008;56+;76,46478873;452,4166667;Medium;0;Potential VIP;0;Low Risk
770839608;Existing Customer;F;1;Unknown;Single;Less than $40K;Blue;47;6;1;1;1427;967;0,803;4611;82;0,783;0,596;60;2394;56+;56,23170732;384,25;Medium;0;Potential VIP;0;Low Risk
710074458;Existing Customer;F;5;High School;Divorced;Less than $40K;Blue;34;3;1;3;996;1141;0,625;4290;90;0,875;0,466;41;2137;36-45;47,66666667;357,5;Medium;0;Potential VIP;0;Low Risk
789047208;Existing Customer;F;2;High School;Single;Less than $40K;Blue;45;4;1;3;1610;844;1,036;4983;79;0,795;0,656;57;2454;56+;63,07594937;415,25;Medium;0;Potential VIP;0;Low Risk
787457883;Existing Customer;F;0;Unknown;Married;Less than $40K;Blue;37;4;3;2;996;519;0,558;4324;89;0,854;0,657;51;1515;46-55;48,58426966;360,3333333;Medium;0;Potential VIP;0;Low Risk
716756133;Existing Customer;F;2;Graduate;Divorced;Less than $40K;Blue;33;4;3;2;1237;1185;0,925;5079;80;0,818;0,511;43;2422;36-45;63,4875;423,25;Medium;0;Potential VIP;0;Low Risk
801516183;Existing Customer;F;4;Graduate;Single;Less than $40K;Blue;46;3;3;3;2215;1016;0,515;4610;90;0,607;0,686;52;3231;46-55;51,22222222;384,1666667;Medium;0;Potential VIP;0;Low Risk
718032483;Existing Customer;F;4;Graduate;Married;Less than $40K;Blue;16;5;3;2;611;827,3;0,692;4688;89;0,816;0,425;33;1438,3;25-35;52,6741573;390,6666667;Medium;0;Potential VIP;0;Low Risk
752648883;Existing Customer;F;2;College;Single;Less than $40K;Blue;41;6;3;1;1366;652;0,964;4842;69;0,5;0,677;49;2018;46-55;70,17391304;403,5;Medium;0;Potential VIP;0;Low Risk
712407783;Existing Customer;F;1;Graduate;Single;Less than $40K;Blue;28;5;3;3;1181;628;0,656;4452;83;0,596;0,653;39;1809;36-45;53,63855422;371;Medium;0;Potential VIP;0;Low Risk
717960033;Existing Customer;F;1;Graduate;Single;Less than $40K;Blue;44;6;3;1;1495;989;0,922;4084;86;0,536;0,602;52;2484;46-55;47,48837209;340,3333333;Medium;0;Potential VIP;0;Low Risk
708768258;Existing Customer;F;4;Doctorate;Married;Less than $40K;Blue;43;6;1;2;1077;989;0,715;4678;91;0,655;0,521;51;2066;46-55;51,40659341;389,8333333;Medium;0;Potential VIP;0;Low Risk
803380383;Existing Customer;F;5;Graduate;Divorced;Less than $40K;Blue;40;3;3;3;925;667;0,804;4615;90;0,667;0,581;46;1592;46-55;51,27777778;384,5833333;Medium;0;Potential VIP;0;Low Risk
780529908;Existing Customer;F;3;College;Single;Less than $40K;Blue;30;3;3;2;1331;692;0,624;5098;79;0,681;0,658;43;2023;36-45;64,53164557;424,8333333;Medium;0;Potential VIP;0;Low Risk
778937583;Existing Customer;F;3;Uneducated;Married;Less than $40K;Blue;29;5;1;1;1449;779;0,61;4382;83;0,694;0,65;46;2228;46-55;52,79518072;365,1666667;Medium;0;Potential VIP;0;Low Risk
787514433;Existing Customer;F;3;College;Married;Less than $40K;Blue;23;3;3;3;1176;988;0,835;5075;71;0,868;0,543;34;2164;25-35;71,47887324;422,9166667;Medium;0;Potential VIP;0;Low Risk
716484333;Existing Customer;F;2;Graduate;Married;Less than $40K;Blue;40;6;1;2;1177;519;0,686;4410;84;0,826;0,694;46;1696;46-55;52,5;367,5;Medium;0;Potential VIP;0;Low Risk
790021233;Existing Customer;F;3;Uneducated;Single;Less than $40K;Blue;44;3;3;2;1598;702;0,813;4287;84;0,714;0,695;52;2300;46-55;51,03571429;357,25;Medium;0;Potential VIP;0;Low Risk
798011733;Existing Customer;F;3;Graduate;Married;Less than $40K;Blue;47;4;1;2;751;811;0,925;4574;81;0,976;0,481;53;1562;46-55;56,4691358;381,1666667;Medium;0;Potential VIP;0;Low Risk
716474358;Existing Customer;F;3;Unknown;Married;Less than $40K;Blue;35;5;3;2;729;992;0,902;4853;74;0,644;0,424;43;1721;36-45;65,58108108;404,4166667;Medium;0;Potential VIP;0;Low Risk
714702033;Existing Customer;F;4;Graduate;Unknown;Less than $40K;Blue;34;5;3;3;979;992;1,024;5446;75;0,974;0,497;43;1971;36-45;72,61333333;453,8333333;Medium;0;Potential VIP;0;Low Risk
787587033;Existing Customer;F;4;Graduate;Single;Less than $40K;Blue;32;3;1;2;1992;1004;0,948;4463;87;0,74;0,665;42;2996;36-45;51,29885057;371,9166667;Medium;0;Potential VIP;0;Low Risk
721269108;Existing Customer;F;5;Graduate;Single;Less than $40K;Blue;33;5;3;3;1249;1039;0,605;4504;87;0,706;0,546;45;2288;36-45;51,77011494;375,3333333;Medium;0;Potential VIP;0;Low Risk
808527183;Existing Customer;F;3;College;Married;Less than $40K;Blue;41;4;1;1;949;540;0,65;4669;94;0,741;0,637;46;1489;46-55;49,67021277;389,0833333;Medium;0;Potential VIP;0;Low Risk
718535733;Existing Customer;F;1;Uneducated;Divorced;Less than $40K;Blue;25;3;3;1;2047;1711;1,108;4928;79;0,646;0,545;40;3758;36-45;62,37974684;410,6666667;Medium;0;Potential VIP;0;Low Risk
787481208;Existing Customer;F;1;Unknown;Unknown;Less than $40K;Blue;34;1;3;1;1793;969;0,901;5006;78;0,66;0,649;46;2762;46-55;64,17948718;417,1666667;Medium;0;Potential VIP;0;Low Risk
716229108;Existing Customer;F;3;College;Divorced;Less than $40K;Blue;46;2;3;3;2262;1020;0,653;4674;84;0,585;0,689;55;3282;46-55;55,64285714;389,5;Medium;0;Potential VIP;0;Low Risk
820085808;Existing Customer;F;3;Graduate;Married;Less than $40K;Blue;49;1;1;2;1343;1255;0,637;4692;86;0,72;0,517;54;2598;46-55;54,55813953;391;Medium;0;Potential VIP;0;Low Risk
815789883;Existing Customer;F;3;College;Single;Less than $40K;Blue;41;1;3;2;861;1624;0,566;4728;81;0,761;0,346;46;2485;46-55;58,37037037;394;Medium;0;Potential VIP;0;Low Risk
713382558;Existing Customer;F;3;College;Single;Less than $40K;Blue;42;1;1;2;953;1110;0,868;4304;81;0,761;0,462;57;2063;56+;53,13580247;358,6666667;Medium;0;Potential VIP;0;Low Risk
714924483;Existing Customer;F;1;Unknown;Single;Less than $40K;Blue;46;2;3;2;2327;2301;0,611;4226;92;0,736;0,503;60;4628;56+;45,93478261;352,1666667;Medium;0;Potential VIP;0;Low Risk
771471708;Existing Customer;F;2;Graduate;Unknown;Less than $40K;Blue;32;2;1;3;1776;1304;0,973;5097;77;0,833;0,577;44;3080;36-45;66,19480519;424,75;Medium;0;Potential VIP;0;Low Risk
711011508;Existing Customer;F;3;Graduate;Single;Less than $40K;Blue;35;1;3;2;771;849;0,675;4387;91;0,655;0,476;43;1620;36-45;48,20879121;365,5833333;Medium;0;Potential VIP;0;Low Risk
710797833;Existing Customer;F;5;Graduate;Married;Less than $40K;Blue;30;1;3;2;841;1192;0,717;4360;95;0,696;0,414;50;2033;46-55;45,89473684;363,3333333;Medium;0;Potential VIP;0;Low Risk
720154533;Existing Customer;F;4;Graduate;Unknown;Less than $40K;Blue;39;2;3;2;1643;772;0,964;5063;78;0,733;0,68;53;2415;46-55;64,91025641;421,9166667;Medium;0;Potential VIP;0;Low Risk
712804383;Existing Customer;F;0;College;Married;Less than $40K;Blue;38;1;1;2;1194;949;0,49;4684;82;0,907;0,557;56;2143;56+;57,12195122;390,3333333;Medium;0;Potential VIP;0;Low Risk
789992733;Existing Customer;F;1;Unknown;Unknown;Less than $40K;Blue;42;1;1;2;1539;671;0,843;4937;75;0,974;0,696;50;2210;46-55;65,82666667;411,4166667;Medium;0;Potential VIP;0;Low Risk
709669533;Existing Customer;F;1;High School;Divorced;Less than $40K;Blue;30;2;3;2;1303;1419;0,391;4488;88;0,833;0,479;38;2722;36-45;51;374;Medium;0;Potential VIP;0;Low Risk
756944133;Existing Customer;F;4;Graduate;Married;Less than $40K;Blue;45;1;1;3;2168;1537;0,662;4452;89;0,894;0,585;52;3705;46-55;50,02247191;371;Medium;0;Potential VIP;0;Low Risk
779158533;Existing Customer;F;3;Uneducated;Single;Less than $40K;Blue;25;2;3;3;966;650;0,647;4774;74;0,805;0,598;43;1616;36-45;64,51351351;397,8333333;Medium;0;Potential VIP;0;Low Risk
719022558;Existing Customer;F;4;Uneducated;Married;Less than $40K;Blue;38;1;3;3;1173;1132;0,818;5106;74;0,762;0,509;49;2305;46-55;69;425,5;Medium;0;Potential VIP;0;Low Risk
808967883;Existing Customer;F;4;Unknown;Married;Less than $40K;Blue;43;1;1;0;1262;827;0,886;5069;76;1,111;0,604;48;2089;46-55;66,69736842;422,4166667;Medium;0;Potential VIP;0;Low Risk
712184133;Existing Customer;F;5;Graduate;Married;Less than $40K;Blue;24;2;3;3;1408;770;0,635;5089;80;0,455;0,646;41;2178;36-45;63,6125;424,0833333;Medium;0;Potential VIP;0;Low Risk
718590183;Existing Customer;F;3;Doctorate;Married;Less than $40K;Blue;47;1;3;3;920;597;0,825;5067;69;0,865;0,606;58;1517;56+;73,43478261;422,25;Medium;0;Potential VIP;0;Low Risk
709388058;Existing Customer;F;4;Graduate;Single;Less than $40K;Blue;34;2;3;2;1263;742;0,657;4906;80;0,818;0,63;43;2005;36-45;61,325;408,8333333;Medium;0;Potential VIP;0;Low Risk
709925733;Existing Customer;F;0;Unknown;Single;Less than $40K;Blue;22;1;3;2;713;725,3;0,806;5099;80;0,951;0,496;32;1438,3;25-35;63,7375;424,9166667;Medium;0;Potential VIP;0;Low Risk
815072283;Existing Customer;F;3;Graduate;Married;Less than $40K;Blue;45;1;3;1;1156;633;0,748;5110;75;0,63;0,646;50;1789;46-55;68,13333333;425,8333333;Medium;0;Potential VIP;0;Low Risk
712961658;Existing Customer;F;4;Uneducated;Married;Less than $40K;Blue;32;1;1;1;2238;1097;0,644;5321;78;0,95;0,671;45;3335;36-45;68,21794872;443,4166667;Medium;0;Potential VIP;0;Low Risk
807149058;Existing Customer;F;5;Unknown;Married;Less than $40K;Blue;43;1;1;3;1628;1248;0,631;4752;80;0,739;0,566;48;2876;46-55;59,4;396;Medium;0;Potential VIP;0;Low Risk
789540108;Existing Customer;F;1;Uneducated;Married;Less than $40K;Blue;21;2;1;3;1819;1013;0,674;4761;75;0,744;0,642;29;2832;25-35;63,48;396,75;Medium;0;Potential VIP;0;Low Risk
717926358;Existing Customer;F;2;Graduate;Single;Less than $40K;Blue;30;3;1;0;2142;3352;1,014;8328;78;0,733;0,39;46;5494;46-55;106,7692308;694;Medium;0;Potential VIP;0;Low Risk
802675983;Existing Customer;F;3;Graduate;Married;Less than $40K;Blue;33;2;3;1;1544;2250;0,72;7872;80;0,538;0,407;42;3794;36-45;98,4;656;Medium;0;Potential VIP;0;Low Risk
806694333;Existing Customer;F;4;Unknown;Married;Less than $40K;Blue;39;1;1;1;1779;992;0,841;8268;73;0,698;0,642;44;2771;36-45;113,260274;689;Medium;0;Potential VIP;0;Low Risk
720340383;Existing Customer;F;2;Graduate;Married;Less than $40K;Blue;25;4;2;2;2035;1483;0,567;4034;82;0,673;0,578;45;3518;36-45;49,19512195;336,1666667;Medium;0;Potential VIP;0;Low Risk
813427833;Existing Customer;F;4;Graduate;Single;Less than $40K;Blue;40;3;2;1;844;1266;1,109;4812;77;0,604;0,4;45;2110;36-45;62,49350649;401;Medium;0;Potential VIP;0;Low Risk
719252583;Existing Customer;F;1;High School;Single;Less than $40K;Blue;20;4;2;1;1488;1607;0,924;4642;92;0,878;0,481;46;3095;46-55;50,45652174;386,8333333;Medium;0;Potential VIP;0;Low Risk
778353183;Existing Customer;F;0;High School;Married;Less than $40K;Blue;13;5;2;3;984;2217;0,639;5155;77;0,925;0,307;31;3201;25-35;66,94805195;429,5833333;Medium;0;Potential VIP;0;Low Risk
782555058;Existing Customer;F;1;Unknown;Married;Less than $40K;Blue;29;4;2;3;856;582,3;0,792;4432;92;0,736;0,595;35;1438,3;25-35;48,17391304;369,3333333;Medium;0;Potential VIP;0;Low Risk
711606558;Existing Customer;F;1;High School;Married;Less than $40K;Blue;39;5;2;2;866;1043;0,88;4697;83;0,844;0,454;49;1909;46-55;56,59036145;391,4166667;Medium;0;Potential VIP;0;Low Risk
719464758;Existing Customer;F;1;College;Single;Less than $40K;Blue;43;5;2;3;604;834,3;0,81;4219;83;0,694;0,42;52;1438,3;46-55;50,8313253;351,5833333;Medium;0;Potential VIP;0;Low Risk
716842908;Existing Customer;F;5;Uneducated;Single;Less than $40K;Blue;30;4;2;1;1051;711;0,785;4986;80;0,739;0,596;41;1762;36-45;62,325;415,5;Medium;0;Potential VIP;0;Low Risk
785024808;Existing Customer;F;1;High School;Single;Less than $40K;Blue;47;6;2;3;2134;1244;0,541;4464;83;0,93;0,632;53;3378;46-55;53,78313253;372;Medium;0;Potential VIP;0;Low Risk
793616883;Existing Customer;F;5;Graduate;Single;Less than $40K;Blue;33;5;2;2;668;770,3;0,931;5205;78;0,773;0,464;39;1438,3;36-45;66,73076923;433,75;Medium;0;Potential VIP;0;Low Risk
712840608;Existing Customer;F;2;Uneducated;Married;Less than $40K;Blue;43;6;2;3;993;1743;1,06;4078;85;0,977;0,363;55;2736;46-55;47,97647059;339,8333333;Medium;0;Potential VIP;0;Low Risk
767280633;Existing Customer;F;2;Graduate;Unknown;Less than $40K;Blue;39;5;2;2;1454;1549;0,595;4378;96;0,548;0,484;46;3003;46-55;45,60416667;364,8333333;Medium;0;Potential VIP;0;Low Risk
820599333;Existing Customer;F;5;Graduate;Single;Less than $40K;Blue;38;6;2;2;604;834,3;0,771;4469;85;0,932;0,42;43;1438,3;36-45;52,57647059;372,4166667;Medium;0;Potential VIP;0;Low Risk
821157183;Existing Customer;F;5;Unknown;Married;Less than $40K;Blue;37;5;2;3;1398;1143;0,635;4698;88;0,833;0,55;42;2541;36-45;53,38636364;391,5;Medium;0;Potential VIP;0;Low Risk
719962458;Existing Customer;F;2;Graduate;Unknown;Less than $40K;Blue;34;3;2;2;1491;1070;0,733;4869;70;0,522;0,582;44;2561;36-45;69,55714286;405,75;Medium;0;Potential VIP;0;Low Risk
710226708;Existing Customer;F;2;Uneducated;Divorced;Less than $40K;Blue;49;5;2;1;680;758,3;0,77;4573;93;0,691;0,473;55;1438,3;46-55;49,17204301;381,0833333;Medium;0;Potential VIP;0;Low Risk
825831933;Existing Customer;F;3;High School;Married;Less than $40K;Blue;48;4;2;2;1103;2033;0,812;4528;81;0,884;0,352;52;3136;46-55;55,90123457;377,3333333;Medium;0;Potential VIP;0;Low Risk
789300408;Existing Customer;M;4;High School;Married;Less than $40K;Blue;30;3;2;2;700;914;0,842;4293;87;0,812;0,434;41;1614;36-45;49,34482759;357,75;Medium;0;Potential VIP;0;Low Risk
710579583;Existing Customer;F;1;Graduate;Married;Less than $40K;Blue;50;3;2;3;983;682;0,889;4420;86;0,72;0,59;57;1665;56+;51,39534884;368,3333333;Medium;0;Potential VIP;0;Low Risk
